#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0040.jpg,671130,"{}",68,25,"{""name"":""point"",""cx"":974,""cy"":1798}","{}"
0040.jpg,671130,"{}",68,26,"{""name"":""point"",""cx"":1006,""cy"":1899}","{}"
0040.jpg,671130,"{}",68,27,"{""name"":""point"",""cx"":808,""cy"":1937}","{}"
0040.jpg,671130,"{}",68,28,"{""name"":""point"",""cx"":836,""cy"":1980}","{}"
0040.jpg,671130,"{}",68,29,"{""name"":""point"",""cx"":1014,""cy"":1924}","{}"
0040.jpg,671130,"{}",68,30,"{""name"":""point"",""cx"":1040,""cy"":2013}","{}"
0040.jpg,671130,"{}",68,31,"{""name"":""point"",""cx"":851,""cy"":2056}","{}"
0040.jpg,671130,"{}",68,32,"{""name"":""point"",""cx"":848,""cy"":2122}","{}"
0040.jpg,671130,"{}",68,33,"{""name"":""point"",""cx"":1061,""cy"":2095}","{}"
0040.jpg,671130,"{}",68,34,"{""name"":""point"",""cx"":1064,""cy"":2165}","{}"
0040.jpg,671130,"{}",68,35,"{""name"":""point"",""cx"":862,""cy"":2192}","{}"
0040.jpg,671130,"{}",68,36,"{""name"":""point"",""cx"":842,""cy"":2248}","{}"
0040.jpg,671130,"{}",68,37,"{""name"":""point"",""cx"":1081,""cy"":2228}","{}"
0040.jpg,671130,"{}",68,38,"{""name"":""point"",""cx"":1106,""cy"":2316}","{}"
0040.jpg,671130,"{}",68,39,"{""name"":""point"",""cx"":866,""cy"":2344}","{}"
0040.jpg,671130,"{}",68,40,"{""name"":""point"",""cx"":874,""cy"":2388}","{}"
0040.jpg,671130,"{}",68,41,"{""name"":""point"",""cx"":1103,""cy"":2378}","{}"
0040.jpg,671130,"{}",68,42,"{""name"":""point"",""cx"":1121,""cy"":2487}","{}"
0040.jpg,671130,"{}",68,43,"{""name"":""point"",""cx"":868,""cy"":2488}","{}"
0040.jpg,671130,"{}",68,44,"{""name"":""point"",""cx"":869,""cy"":2540}","{}"
0040.jpg,671130,"{}",68,45,"{""name"":""point"",""cx"":1141,""cy"":2536}","{}"
0040.jpg,671130,"{}",68,46,"{""name"":""point"",""cx"":1123,""cy"":2650}","{}"
0040.jpg,671130,"{}",68,47,"{""name"":""point"",""cx"":883,""cy"":2647}","{}"
0040.jpg,671130,"{}",68,48,"{""name"":""point"",""cx"":887,""cy"":2695}","{}"
0040.jpg,671130,"{}",68,49,"{""name"":""point"",""cx"":1153,""cy"":2692}","{}"
0040.jpg,671130,"{}",68,50,"{""name"":""point"",""cx"":1152,""cy"":2829}","{}"
0040.jpg,671130,"{}",68,51,"{""name"":""point"",""cx"":881,""cy"":2813}","{}"
0040.jpg,671130,"{}",68,52,"{""name"":""point"",""cx"":882,""cy"":2897}","{}"
0040.jpg,671130,"{}",68,53,"{""name"":""point"",""cx"":1127,""cy"":2910}","{}"
0040.jpg,671130,"{}",68,54,"{""name"":""point"",""cx"":1123,""cy"":3018}","{}"
0040.jpg,671130,"{}",68,55,"{""name"":""point"",""cx"":882,""cy"":3010}","{}"
0040.jpg,671130,"{}",68,56,"{""name"":""point"",""cx"":853,""cy"":3087}","{}"
0040.jpg,671130,"{}",68,57,"{""name"":""point"",""cx"":1140,""cy"":3117}","{}"
0040.jpg,671130,"{}",68,58,"{""name"":""point"",""cx"":1135,""cy"":3270}","{}"
0040.jpg,671130,"{}",68,59,"{""name"":""point"",""cx"":825,""cy"":3231}","{}"
0040.jpg,671130,"{}",68,60,"{""name"":""point"",""cx"":811,""cy"":3291}","{}"
0040.jpg,671130,"{}",68,61,"{""name"":""point"",""cx"":1125,""cy"":3331}","{}"
0040.jpg,671130,"{}",68,62,"{""name"":""point"",""cx"":1102,""cy"":3501}","{}"
0040.jpg,671130,"{}",68,63,"{""name"":""point"",""cx"":777,""cy"":3442}","{}"
0040.jpg,671130,"{}",68,64,"{""name"":""point"",""cx"":767,""cy"":3539}","{}"
0040.jpg,671130,"{}",68,65,"{""name"":""point"",""cx"":1095,""cy"":3558}","{}"
0040.jpg,671130,"{}",68,66,"{""name"":""point"",""cx"":1079,""cy"":3699}","{}"
0040.jpg,671130,"{}",68,67,"{""name"":""point"",""cx"":765,""cy"":3680}","{}"
0041.jpg,1130925,"{}",68,0,"{""name"":""point"",""cx"":1057,""cy"":1648}","{}"
0041.jpg,1130925,"{}",68,1,"{""name"":""point"",""cx"":1283,""cy"":1673}","{}"
0041.jpg,1130925,"{}",68,2,"{""name"":""point"",""cx"":1289,""cy"":1774}","{}"
0041.jpg,1130925,"{}",68,3,"{""name"":""point"",""cx"":1040,""cy"":1766}","{}"
0041.jpg,1130925,"{}",68,4,"{""name"":""point"",""cx"":1042,""cy"":1796}","{}"
0041.jpg,1130925,"{}",68,5,"{""name"":""point"",""cx"":1258,""cy"":1829}","{}"
0041.jpg,1130925,"{}",68,6,"{""name"":""point"",""cx"":1257,""cy"":1926}","{}"
0041.jpg,1130925,"{}",68,7,"{""name"":""point"",""cx"":1015,""cy"":1905}","{}"
0041.jpg,1130925,"{}",68,8,"{""name"":""point"",""cx"":1017,""cy"":1941}","{}"
0041.jpg,1130925,"{}",68,9,"{""name"":""point"",""cx"":1226,""cy"":1998}","{}"
0041.jpg,1130925,"{}",68,10,"{""name"":""point"",""cx"":1196,""cy"":2087}","{}"
0041.jpg,1130925,"{}",68,11,"{""name"":""point"",""cx"":987,""cy"":2028}","{}"
0041.jpg,1130925,"{}",68,12,"{""name"":""point"",""cx"":987,""cy"":2084}","{}"
0041.jpg,1130925,"{}",68,13,"{""name"":""point"",""cx"":1181,""cy"":2146}","{}"
0041.jpg,1130925,"{}",68,14,"{""name"":""point"",""cx"":1137,""cy"":2249}","{}"
0041.jpg,1130925,"{}",68,15,"{""name"":""point"",""cx"":939,""cy"":2169}","{}"
0041.jpg,1130925,"{}",68,16,"{""name"":""point"",""cx"":922,""cy"":2205}","{}"
0041.jpg,1130925,"{}",68,17,"{""name"":""point"",""cx"":1127,""cy"":2287}","{}"
0041.jpg,1130925,"{}",68,18,"{""name"":""point"",""cx"":1070,""cy"":2393}","{}"
0041.jpg,1130925,"{}",68,19,"{""name"":""point"",""cx"":878,""cy"":2312}","{}"
0041.jpg,1130925,"{}",68,20,"{""name"":""point"",""cx"":861,""cy"":2348}","{}"
0041.jpg,1130925,"{}",68,21,"{""name"":""point"",""cx"":1047,""cy"":2424}","{}"
0041.jpg,1130925,"{}",68,22,"{""name"":""point"",""cx"":1009,""cy"":2530}","{}"
0041.jpg,1130925,"{}",68,23,"{""name"":""point"",""cx"":787,""cy"":2447}","{}"
0041.jpg,1130925,"{}",68,24,"{""name"":""point"",""cx"":772,""cy"":2492}","{}"
0041.jpg,1130925,"{}",68,25,"{""name"":""point"",""cx"":977,""cy"":2566}","{}"
0041.jpg,1130925,"{}",68,26,"{""name"":""point"",""cx"":956,""cy"":2679}","{}"
0041.jpg,1130925,"{}",68,27,"{""name"":""point"",""cx"":720,""cy"":2621}","{}"
0041.jpg,1130925,"{}",68,28,"{""name"":""point"",""cx"":715,""cy"":2669}","{}"
0041.jpg,1130925,"{}",68,29,"{""name"":""point"",""cx"":952,""cy"":2709}","{}"
0041.jpg,1130925,"{}",68,30,"{""name"":""point"",""cx"":933,""cy"":2817}","{}"
0041.jpg,1130925,"{}",68,31,"{""name"":""point"",""cx"":707,""cy"":2806}","{}"
0041.jpg,1130925,"{}",68,32,"{""name"":""point"",""cx"":701,""cy"":2833}","{}"
0041.jpg,1130925,"{}",68,33,"{""name"":""point"",""cx"":935,""cy"":2852}","{}"
0041.jpg,1130925,"{}",68,34,"{""name"":""point"",""cx"":692,""cy"":2985}","{}"
0041.jpg,1130925,"{}",68,35,"{""name"":""point"",""cx"":912,""cy"":2969}","{}"
0041.jpg,1130925,"{}",68,36,"{""name"":""point"",""cx"":696,""cy"":3036}","{}"
0041.jpg,1130925,"{}",68,37,"{""name"":""point"",""cx"":947,""cy"":3005}","{}"
0041.jpg,1130925,"{}",68,38,"{""name"":""point"",""cx"":973,""cy"":3131}","{}"
0041.jpg,1130925,"{}",68,39,"{""name"":""point"",""cx"":705,""cy"":3190}","{}"
0041.jpg,1130925,"{}",68,40,"{""name"":""point"",""cx"":726,""cy"":3245}","{}"
0041.jpg,1130925,"{}",68,41,"{""name"":""point"",""cx"":985,""cy"":3186}","{}"
0041.jpg,1130925,"{}",68,42,"{""name"":""point"",""cx"":1034,""cy"":3313}","{}"
0041.jpg,1130925,"{}",68,43,"{""name"":""point"",""cx"":757,""cy"":3393}","{}"
0041.jpg,1130925,"{}",68,44,"{""name"":""point"",""cx"":772,""cy"":3458}","{}"
0041.jpg,1130925,"{}",68,45,"{""name"":""point"",""cx"":1044,""cy"":3378}","{}"
0041.jpg,1130925,"{}",68,46,"{""name"":""point"",""cx"":1104,""cy"":3528}","{}"
0041.jpg,1130925,"{}",68,47,"{""name"":""point"",""cx"":833,""cy"":3612}","{}"
0041.jpg,1130925,"{}",68,48,"{""name"":""point"",""cx"":840,""cy"":3673}","{}"
0041.jpg,1130925,"{}",68,49,"{""name"":""point"",""cx"":1165,""cy"":3751}","{}"
0041.jpg,1130925,"{}",68,50,"{""name"":""point"",""cx"":1131,""cy"":3591}","{}"
0041.jpg,1130925,"{}",68,51,"{""name"":""point"",""cx"":888,""cy"":3831}","{}"
0041.jpg,1130925,"{}",68,52,"{""name"":""point"",""cx"":897,""cy"":3903}","{}"
0041.jpg,1130925,"{}",68,53,"{""name"":""point"",""cx"":1179,""cy"":3829}","{}"
0041.jpg,1130925,"{}",68,54,"{""name"":""point"",""cx"":1232,""cy"":3985}","{}"
0041.jpg,1130925,"{}",68,55,"{""name"":""point"",""cx"":928,""cy"":4051}","{}"
0041.jpg,1130925,"{}",68,56,"{""name"":""point"",""cx"":939,""cy"":4119}","{}"
0041.jpg,1130925,"{}",68,57,"{""name"":""point"",""cx"":1253,""cy"":4066}","{}"
0041.jpg,1130925,"{}",68,58,"{""name"":""point"",""cx"":1285,""cy"":4243}","{}"
0041.jpg,1130925,"{}",68,59,"{""name"":""point"",""cx"":966,""cy"":4279}","{}"
0041.jpg,1130925,"{}",68,60,"{""name"":""point"",""cx"":961,""cy"":4371}","{}"
0041.jpg,1130925,"{}",68,61,"{""name"":""point"",""cx"":1282,""cy"":4358}","{}"
0041.jpg,1130925,"{}",68,62,"{""name"":""point"",""cx"":1296,""cy"":4536}","{}"
0041.jpg,1130925,"{}",68,63,"{""name"":""point"",""cx"":951,""cy"":4542}","{}"
0041.jpg,1130925,"{}",68,64,"{""name"":""point"",""cx"":939,""cy"":4608}","{}"
0041.jpg,1130925,"{}",68,65,"{""name"":""point"",""cx"":1302,""cy"":4603}","{}"
0041.jpg,1130925,"{}",68,66,"{""name"":""point"",""cx"":1325,""cy"":4804}","{}"
0041.jpg,1130925,"{}",68,67,"{""name"":""point"",""cx"":966,""cy"":4834}","{}"
0042.jpg,1499448,"{}",68,0,"{""name"":""point"",""cx"":1358,""cy"":1315}","{}"
0042.jpg,1499448,"{}",68,1,"{""name"":""point"",""cx"":1620,""cy"":1337}","{}"
0042.jpg,1499448,"{}",68,2,"{""name"":""point"",""cx"":1595,""cy"":1486}","{}"
0042.jpg,1499448,"{}",68,3,"{""name"":""point"",""cx"":1358,""cy"":1446}","{}"
0042.jpg,1499448,"{}",68,4,"{""name"":""point"",""cx"":1321,""cy"":1493}","{}"
0042.jpg,1499448,"{}",68,5,"{""name"":""point"",""cx"":1562,""cy"":1536}","{}"
0042.jpg,1499448,"{}",68,6,"{""name"":""point"",""cx"":1525,""cy"":1661}","{}"
0042.jpg,1499448,"{}",68,7,"{""name"":""point"",""cx"":1289,""cy"":1601}","{}"
0042.jpg,1499448,"{}",68,8,"{""name"":""point"",""cx"":1279,""cy"":1654}","{}"
0042.jpg,1499448,"{}",68,9,"{""name"":""point"",""cx"":1510,""cy"":1717}","{}"
0042.jpg,1499448,"{}",68,10,"{""name"":""point"",""cx"":1467,""cy"":1863}","{}"
0042.jpg,1499448,"{}",68,11,"{""name"":""point"",""cx"":1237,""cy"":1787}","{}"
0042.jpg,1499448,"{}",68,12,"{""name"":""point"",""cx"":1226,""cy"":1824}","{}"
0042.jpg,1499448,"{}",68,13,"{""name"":""point"",""cx"":1446,""cy"":1903}","{}"
0042.jpg,1499448,"{}",68,14,"{""name"":""point"",""cx"":1386,""cy"":2028}","{}"
0042.jpg,1499448,"{}",68,15,"{""name"":""point"",""cx"":1185,""cy"":1963}","{}"
0042.jpg,1499448,"{}",68,16,"{""name"":""point"",""cx"":1169,""cy"":2005}","{}"
0042.jpg,1499448,"{}",68,17,"{""name"":""point"",""cx"":1386,""cy"":2054}","{}"
0042.jpg,1499448,"{}",68,18,"{""name"":""point"",""cx"":1352,""cy"":2193}","{}"
0042.jpg,1499448,"{}",68,19,"{""name"":""point"",""cx"":1127,""cy"":2156}","{}"
0042.jpg,1499448,"{}",68,20,"{""name"":""point"",""cx"":1344,""cy"":2377}","{}"
0042.jpg,1499448,"{}",68,21,"{""name"":""point"",""cx"":1105,""cy"":2351}","{}"
0042.jpg,1499448,"{}",68,22,"{""name"":""point"",""cx"":1105,""cy"":2400}","{}"
0042.jpg,1499448,"{}",68,23,"{""name"":""point"",""cx"":1349,""cy"":2414}","{}"
0042.jpg,1499448,"{}",68,24,"{""name"":""point"",""cx"":1339,""cy"":2565}","{}"
0042.jpg,1499448,"{}",68,25,"{""name"":""point"",""cx"":1088,""cy"":2544}","{}"
0042.jpg,1499448,"{}",68,26,"{""name"":""point"",""cx"":1334,""cy"":2762}","{}"
0042.jpg,1499448,"{}",68,27,"{""name"":""point"",""cx"":1059,""cy"":2807}","{}"
0042.jpg,1499448,"{}",68,28,"{""name"":""point"",""cx"":1320,""cy"":2814}","{}"
0042.jpg,1499448,"{}",68,29,"{""name"":""point"",""cx"":1323,""cy"":2963}","{}"
0042.jpg,1499448,"{}",68,30,"{""name"":""point"",""cx"":1043,""cy"":2956}","{}"
0042.jpg,1499448,"{}",68,31,"{""name"":""point"",""cx"":1053,""cy"":3008}","{}"
0042.jpg,1499448,"{}",68,32,"{""name"":""point"",""cx"":1337,""cy"":3018}","{}"
0042.jpg,1499448,"{}",68,33,"{""name"":""point"",""cx"":1333,""cy"":3175}","{}"
0042.jpg,1499448,"{}",68,34,"{""name"":""point"",""cx"":1037,""cy"":3176}","{}"
0042.jpg,1499448,"{}",68,35,"{""name"":""point"",""cx"":1045,""cy"":3239}","{}"
0042.jpg,1499448,"{}",68,36,"{""name"":""point"",""cx"":1341,""cy"":3236}","{}"
0042.jpg,1499448,"{}",68,37,"{""name"":""point"",""cx"":1357,""cy"":3428}","{}"
0042.jpg,1499448,"{}",68,38,"{""name"":""point"",""cx"":1045,""cy"":3441}","{}"
0042.jpg,1499448,"{}",68,39,"{""name"":""point"",""cx"":1038,""cy"":3504}","{}"
0042.jpg,1499448,"{}",68,40,"{""name"":""point"",""cx"":1371,""cy"":3477}","{}"
0042.jpg,1499448,"{}",68,41,"{""name"":""point"",""cx"":1399,""cy"":3686}","{}"
0042.jpg,1499448,"{}",68,42,"{""name"":""point"",""cx"":1046,""cy"":3711}","{}"
0042.jpg,1499448,"{}",68,43,"{""name"":""point"",""cx"":1051,""cy"":3771}","{}"
0042.jpg,1499448,"{}",68,44,"{""name"":""point"",""cx"":1396,""cy"":3729}","{}"
0042.jpg,1499448,"{}",68,45,"{""name"":""point"",""cx"":1430,""cy"":3956}","{}"
0042.jpg,1499448,"{}",68,46,"{""name"":""point"",""cx"":1071,""cy"":4001}","{}"
0042.jpg,1499448,"{}",68,47,"{""name"":""point"",""cx"":1075,""cy"":4049}","{}"
0042.jpg,1499448,"{}",68,48,"{""name"":""point"",""cx"":1468,""cy"":4231}","{}"
0042.jpg,1499448,"{}",68,49,"{""name"":""point"",""cx"":1106,""cy"":4269}","{}"
0042.jpg,1499448,"{}",68,50,"{""name"":""point"",""cx"":1426,""cy"":3999}","{}"
0042.jpg,1499448,"{}",68,51,"{""name"":""point"",""cx"":1111,""cy"":4349}","{}"
0042.jpg,1499448,"{}",68,52,"{""name"":""point"",""cx"":1527,""cy"":4527}","{}"
0042.jpg,1499448,"{}",68,53,"{""name"":""point"",""cx"":1134,""cy"":4582}","{}"
0042.jpg,1499448,"{}",68,54,"{""name"":""point"",""cx"":1472,""cy"":4299}","{}"
0042.jpg,1499448,"{}",68,55,"{""name"":""point"",""cx"":1145,""cy"":4648}","{}"
0042.jpg,1499448,"{}",68,56,"{""name"":""point"",""cx"":1522,""cy"":4615}","{}"
0042.jpg,1499448,"{}",68,57,"{""name"":""point"",""cx"":1553,""cy"":4855}","{}"
0042.jpg,1499448,"{}",68,58,"{""name"":""point"",""cx"":1135,""cy"":4886}","{}"
0042.jpg,1499448,"{}",68,59,"{""name"":""point"",""cx"":1113,""cy"":4951}","{}"
0042.jpg,1499448,"{}",68,60,"{""name"":""point"",""cx"":1559,""cy"":4930}","{}"
0042.jpg,1499448,"{}",68,61,"{""name"":""point"",""cx"":1532,""cy"":5149}","{}"
0042.jpg,1499448,"{}",68,62,"{""name"":""point"",""cx"":1103,""cy"":5143}","{}"
0042.jpg,1499448,"{}",68,63,"{""name"":""point"",""cx"":1122,""cy"":2196}","{}"
0042.jpg,1499448,"{}",68,64,"{""name"":""point"",""cx"":1353,""cy"":2223}","{}"
0042.jpg,1499448,"{}",68,65,"{""name"":""point"",""cx"":1338,""cy"":2606}","{}"
0042.jpg,1499448,"{}",68,66,"{""name"":""point"",""cx"":1091,""cy"":2587}","{}"
0042.jpg,1499448,"{}",68,67,"{""name"":""point"",""cx"":1061,""cy"":2745}","{}"
0043.jpg,652632,"{}",68,0,"{""name"":""point"",""cx"":488,""cy"":1124}","{}"
0043.jpg,652632,"{}",68,1,"{""name"":""point"",""cx"":690,""cy"":1107}","{}"
0043.jpg,652632,"{}",68,2,"{""name"":""point"",""cx"":698,""cy"":1197}","{}"
0043.jpg,652632,"{}",68,3,"{""name"":""point"",""cx"":497,""cy"":1222}","{}"
0043.jpg,652632,"{}",68,4,"{""name"":""point"",""cx"":498,""cy"":1275}","{}"
0043.jpg,652632,"{}",68,5,"{""name"":""point"",""cx"":702,""cy"":1262}","{}"
0043.jpg,652632,"{}",68,6,"{""name"":""point"",""cx"":717,""cy"":1368}","{}"
0043.jpg,652632,"{}",68,7,"{""name"":""point"",""cx"":493,""cy"":1381}","{}"
0043.jpg,652632,"{}",68,8,"{""name"":""point"",""cx"":511,""cy"":1412}","{}"
0043.jpg,652632,"{}",68,9,"{""name"":""point"",""cx"":708,""cy"":1397}","{}"
0043.jpg,652632,"{}",68,10,"{""name"":""point"",""cx"":724,""cy"":1501}","{}"
0043.jpg,652632,"{}",68,11,"{""name"":""point"",""cx"":528,""cy"":1518}","{}"
0043.jpg,652632,"{}",68,12,"{""name"":""point"",""cx"":541,""cy"":1551}","{}"
0043.jpg,652632,"{}",68,13,"{""name"":""point"",""cx"":719,""cy"":1547}","{}"
0043.jpg,652632,"{}",68,14,"{""name"":""point"",""cx"":736,""cy"":1662}","{}"
0043.jpg,652632,"{}",68,15,"{""name"":""point"",""cx"":520,""cy"":1680}","{}"
0043.jpg,652632,"{}",68,16,"{""name"":""point"",""cx"":537,""cy"":1722}","{}"
0043.jpg,652632,"{}",68,17,"{""name"":""point"",""cx"":720,""cy"":1723}","{}"
0043.jpg,652632,"{}",68,18,"{""name"":""point"",""cx"":729,""cy"":1832}","{}"
0043.jpg,652632,"{}",68,19,"{""name"":""point"",""cx"":515,""cy"":1838}","{}"
0043.jpg,652632,"{}",68,20,"{""name"":""point"",""cx"":519,""cy"":1862}","{}"
0043.jpg,652632,"{}",68,21,"{""name"":""point"",""cx"":720,""cy"":1861}","{}"
0043.jpg,652632,"{}",68,22,"{""name"":""point"",""cx"":724,""cy"":2007}","{}"
0043.jpg,652632,"{}",68,23,"{""name"":""point"",""cx"":502,""cy"":1995}","{}"
0043.jpg,652632,"{}",68,24,"{""name"":""point"",""cx"":503,""cy"":2029}","{}"
0043.jpg,652632,"{}",68,25,"{""name"":""point"",""cx"":723,""cy"":2029}","{}"
0043.jpg,652632,"{}",68,26,"{""name"":""point"",""cx"":713,""cy"":2171}","{}"
0043.jpg,652632,"{}",68,27,"{""name"":""point"",""cx"":503,""cy"":2173}","{}"
0043.jpg,652632,"{}",68,28,"{""name"":""point"",""cx"":506,""cy"":2196}","{}"
0043.jpg,652632,"{}",68,29,"{""name"":""point"",""cx"":719,""cy"":2203}","{}"
0043.jpg,652632,"{}",68,30,"{""name"":""point"",""cx"":720,""cy"":2325}","{}"
0043.jpg,652632,"{}",68,31,"{""name"":""point"",""cx"":509,""cy"":2340}","{}"
0043.jpg,652632,"{}",68,32,"{""name"":""point"",""cx"":519,""cy"":2371}","{}"
0043.jpg,652632,"{}",68,33,"{""name"":""point"",""cx"":719,""cy"":2357}","{}"
0043.jpg,652632,"{}",68,34,"{""name"":""point"",""cx"":742,""cy"":2487}","{}"
0043.jpg,652632,"{}",68,35,"{""name"":""point"",""cx"":509,""cy"":2507}","{}"
0043.jpg,652632,"{}",68,36,"{""name"":""point"",""cx"":522,""cy"":2537}","{}"
0043.jpg,652632,"{}",68,37,"{""name"":""point"",""cx"":743,""cy"":2531}","{}"
0043.jpg,652632,"{}",68,38,"{""name"":""point"",""cx"":753,""cy"":2688}","{}"
0043.jpg,652632,"{}",68,39,"{""name"":""point"",""cx"":505,""cy"":2663}","{}"
0043.jpg,652632,"{}",68,40,"{""name"":""point"",""cx"":502,""cy"":2693}","{}"
0043.jpg,652632,"{}",68,41,"{""name"":""point"",""cx"":736,""cy"":2715}","{}"
0043.jpg,652632,"{}",68,42,"{""name"":""point"",""cx"":736,""cy"":2878}","{}"
0043.jpg,652632,"{}",68,43,"{""name"":""point"",""cx"":471,""cy"":2841}","{}"
0043.jpg,652632,"{}",68,44,"{""name"":""point"",""cx"":466,""cy"":2871}","{}"
0043.jpg,652632,"{}",68,45,"{""name"":""point"",""cx"":726,""cy"":2925}","{}"
0043.jpg,652632,"{}",68,46,"{""name"":""point"",""cx"":700,""cy"":3086}","{}"
0043.jpg,652632,"{}",68,47,"{""name"":""point"",""cx"":424,""cy"":3030}","{}"
0043.jpg,652632,"{}",68,48,"{""name"":""point"",""cx"":402,""cy"":3080}","{}"
0043.jpg,652632,"{}",68,49,"{""name"":""point"",""cx"":673,""cy"":3151}","{}"
0043.jpg,652632,"{}",68,50,"{""name"":""point"",""cx"":621,""cy"":3302}","{}"
0043.jpg,652632,"{}",68,51,"{""name"":""point"",""cx"":356,""cy"":3232}","{}"
0043.jpg,652632,"{}",68,52,"{""name"":""point"",""cx"":327,""cy"":3300}","{}"
0043.jpg,652632,"{}",68,53,"{""name"":""point"",""cx"":595,""cy"":3343}","{}"
0043.jpg,652632,"{}",68,54,"{""name"":""point"",""cx"":599,""cy"":3521}","{}"
0043.jpg,652632,"{}",68,55,"{""name"":""point"",""cx"":313,""cy"":3515}","{}"
0043.jpg,652632,"{}",68,56,"{""name"":""point"",""cx"":303,""cy"":3585}","{}"
0043.jpg,652632,"{}",68,57,"{""name"":""point"",""cx"":596,""cy"":3557}","{}"
0043.jpg,652632,"{}",68,58,"{""name"":""point"",""cx"":633,""cy"":3729}","{}"
0043.jpg,652632,"{}",68,59,"{""name"":""point"",""cx"":329,""cy"":3790}","{}"
0043.jpg,652632,"{}",68,60,"{""name"":""point"",""cx"":346,""cy"":3868}","{}"
0043.jpg,652632,"{}",68,61,"{""name"":""point"",""cx"":664,""cy"":3803}","{}"
0043.jpg,652632,"{}",68,62,"{""name"":""point"",""cx"":743,""cy"":3953}","{}"
0043.jpg,652632,"{}",68,63,"{""name"":""point"",""cx"":408,""cy"":4087}","{}"
0043.jpg,652632,"{}",68,64,"{""name"":""point"",""cx"":439,""cy"":4123}","{}"
0043.jpg,652632,"{}",68,65,"{""name"":""point"",""cx"":789,""cy"":3973}","{}"
0043.jpg,652632,"{}",68,66,"{""name"":""point"",""cx"":875,""cy"":4121}","{}"
0043.jpg,652632,"{}",68,67,"{""name"":""point"",""cx"":526,""cy"":4276}","{}"
0044.jpg,907831,"{}",68,0,"{""name"":""point"",""cx"":841,""cy"":1246}","{}"
0044.jpg,907831,"{}",68,1,"{""name"":""point"",""cx"":1075,""cy"":1215}","{}"
0044.jpg,907831,"{}",68,2,"{""name"":""point"",""cx"":1086,""cy"":1318}","{}"
0044.jpg,907831,"{}",68,3,"{""name"":""point"",""cx"":867,""cy"":1347}","{}"
0044.jpg,907831,"{}",68,4,"{""name"":""point"",""cx"":858,""cy"":1382}","{}"
0044.jpg,907831,"{}",68,5,"{""name"":""point"",""cx"":1097,""cy"":1353}","{}"
0044.jpg,907831,"{}",68,6,"{""name"":""point"",""cx"":1093,""cy"":1469}","{}"
0044.jpg,907831,"{}",68,7,"{""name"":""point"",""cx"":871,""cy"":1479}","{}"
0044.jpg,907831,"{}",68,8,"{""name"":""point"",""cx"":877,""cy"":1513}","{}"
0044.jpg,907831,"{}",68,9,"{""name"":""point"",""cx"":1084,""cy"":1502}","{}"
0044.jpg,907831,"{}",68,10,"{""name"":""point"",""cx"":1083,""cy"":1632}","{}"
0044.jpg,907831,"{}",68,11,"{""name"":""point"",""cx"":875,""cy"":1631}","{}"
0044.jpg,907831,"{}",68,12,"{""name"":""point"",""cx"":875,""cy"":1674}","{}"
0044.jpg,907831,"{}",68,13,"{""name"":""point"",""cx"":1082,""cy"":1676}","{}"
0044.jpg,907831,"{}",68,14,"{""name"":""point"",""cx"":1080,""cy"":1799}","{}"
0044.jpg,907831,"{}",68,15,"{""name"":""point"",""cx"":892,""cy"":1785}","{}"
0044.jpg,907831,"{}",68,16,"{""name"":""point"",""cx"":881,""cy"":1823}","{}"
0044.jpg,907831,"{}",68,17,"{""name"":""point"",""cx"":1082,""cy"":1846}","{}"
0044.jpg,907831,"{}",68,18,"{""name"":""point"",""cx"":1059,""cy"":1979}","{}"
0044.jpg,907831,"{}",68,19,"{""name"":""point"",""cx"":858,""cy"":1933}","{}"
0044.jpg,907831,"{}",68,20,"{""name"":""point"",""cx"":854,""cy"":1957}","{}"
0044.jpg,907831,"{}",68,21,"{""name"":""point"",""cx"":1045,""cy"":1999}","{}"
0044.jpg,907831,"{}",68,22,"{""name"":""point"",""cx"":1003,""cy"":2134}","{}"
0044.jpg,907831,"{}",68,23,"{""name"":""point"",""cx"":811,""cy"":2071}","{}"
0044.jpg,907831,"{}",68,24,"{""name"":""point"",""cx"":803,""cy"":2099}","{}"
0044.jpg,907831,"{}",68,25,"{""name"":""point"",""cx"":989,""cy"":2163}","{}"
0044.jpg,907831,"{}",68,26,"{""name"":""point"",""cx"":943,""cy"":2278}","{}"
0044.jpg,907831,"{}",68,27,"{""name"":""point"",""cx"":753,""cy"":2221}","{}"
0044.jpg,907831,"{}",68,28,"{""name"":""point"",""cx"":744,""cy"":2248}","{}"
0044.jpg,907831,"{}",68,29,"{""name"":""point"",""cx"":929,""cy"":2308}","{}"
0044.jpg,907831,"{}",68,30,"{""name"":""point"",""cx"":889,""cy"":2432}","{}"
0044.jpg,907831,"{}",68,31,"{""name"":""point"",""cx"":694,""cy"":2356}","{}"
0044.jpg,907831,"{}",68,32,"{""name"":""point"",""cx"":683,""cy"":2403}","{}"
0044.jpg,907831,"{}",68,33,"{""name"":""point"",""cx"":877,""cy"":2461}","{}"
0044.jpg,907831,"{}",68,34,"{""name"":""point"",""cx"":843,""cy"":2593}","{}"
0044.jpg,907831,"{}",68,35,"{""name"":""point"",""cx"":638,""cy"":2538}","{}"
0044.jpg,907831,"{}",68,36,"{""name"":""point"",""cx"":635,""cy"":2580}","{}"
0044.jpg,907831,"{}",68,37,"{""name"":""point"",""cx"":846,""cy"":2618}","{}"
